location,Project.ID,Project.Activity.ID,Activity.ID,Site.IDs,Start.date,End.date,Description,Status,Attribution,Latitude,Longitude,Assessor_name,Date.record.entered,Assessment.date,Assessment.date.accuracy,assessmentPeriodStartDate,assessmentPeriodStartDateAccuracy,Assessment.end.date,Assessment.end.date.accuracy,Overall.Condition.Rating,disturbancePercentTotal,Comments,Condition.Rating.Upper,Condition.Rating.Lower,Condition.Element.Native.species.diversity.and.composition,Condition.Element.Life.form.diversity,Condition.Element.Vegetation.age.and.structure,Condition.Element.Nativeness,Condition.Element.Groundcover,Pct.Disturbance.contrib.Invasive.flora,Pct.Disturbance.contrib.Invasive.fauna,Pct.Disturbance.contrib.Native.fauna.grazing,Pct.Disturbance.contrib.Feral.livestock.grazing,Pct.Disturbance.contrib.Disease,Pct.Disturbance.contrib.Veg.clearance.fragmentation,Pct.Disturbance.contrib.Fire.regime.change,Pct.Disturbance.contrib.Climate.change,Pct.Disturbance.contrib.Nutrient.enrichment,Pct.Disturbance.contrib.Soil.degradation.deposition,Pct.Disturbance.contrib.Hydrological.change,decimalLatitude,decimalLongitude
a6aa215f-73e1-4487-9f23-6ef0fd8fdf36,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,0a75621e-c09d-4d84-b50d-7d9d752e8308,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,25,21/09/2018,12/09/2016,Accurate to day,NA,NA,12/09/2016,Accurate to day,0.3,100,This is a 20 m long by 5 m wide site running parallel to the road.,0.4,0.2,0.3,0.3,0.3,0.2,0.2,70,0,10,0,0,0,0,0,10,10,0,-34.88297896,143.2378672
a7bf94a5-dd03-4482-a901-01499fa5da50,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,04e286be-beff-46c8-8bac-acb292f364d2,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,25,24/10/2018,17/09/2015,Accurate to day,NA,NA,17/09/2015,Accurate to day,0.8,100,This is a 50 m long by 20 m wide site.,0.9,0.7,0.9,0.9,0.9,0.8,0.8,10,0,30,20,0,0,10,0,10,10,10,-35.59607712,142.8399934
a8c3b0c1-b954-426c-b8b0-25e2b7b0b8fd,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,d6de632e-8b17-41cc-ba4f-99c151cd8ae6,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,20,2/11/2018,1/01/1997,Accurate to year,NA,NA,1/01/1997,Accurate to year,0.8,100,NA,0.9,0.7,0.95,0.95,0.7,0.9,0.8,25,25,5,35,0,5,5,0,0,0,0,-29.69861226,150.231117
a8e5f794-0fdf-4fb9-a8a9-e9962bf59cd6,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,41da90ed-4ae7-4d66-a2d7-5d191c3143e8,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,7,30/10/2018,1/05/2015,Accurate to month,NA,NA,NA,NA,0.9,NA,NA,0.95,0.8,0.9,0.9,0.9,0.8,0.95,0,0,0,0,0,0,0,0,0,0,0,-31.53424356,152.8612713
a8fb17ee-2ebc-4aa3-9cc7-6bf0bb86cd31,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,aa9de466-8a43-47f7-80a3-b43a0a5cf80d,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,1/01/2010,Accurate to month,NA,NA,NA,NA,0.9,NA,NA,0.95,0.8,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,-37.29188376,149.933424
a9703ec7-c686-4264-b1e3-68249fad7e81,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,59fabcfc-8cd7-4f92-b9a6-a46ca9b8aad3,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,20,9/11/2018,1/07/2003,Accurate to month,NA,NA,1/07/2006,Accurate to month,0.8,100,NA,0.9,0.7,0.8,0.95,0.95,0.9,0.8,20,15,5,15,0,25,0,0,10,10,0,-35.14778404,141.6668344
ab1d50bd-e1ca-40fe-9016-72bec8a2fb03,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,8783f3bb-a42e-40a9-8cd7-7a6e252d809d,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,29/04/2018,Accurate to day,NA,NA,NA,NA,0.9,NA,NA,0.9,0.8,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,-35.5665684,148.9883637
ad20a05a-7431-4204-a861-44edd30f7883,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,2dd53108-4327-44f9-aacc-3a27e0d508e5,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,15,1/11/2018,1/11/2018,Accurate to year,NA,NA,1/11/2018,Accurate to year,0.1,100,"This site has some intact tree layer, but the ground layer has been replaced by exotic gamba grass. Some of the area has recently been cleared. Any fires would lead to death of the tree stratum due to the high biomass of the grass.",0.2,0.1,0.2,0.1,0.2,0.2,0,70,0,0,0,0,10,20,0,0,0,0,-12.41969049,130.9107099
ad21fd3e-ce10-449c-99e1-c61f2ecb59bc,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,3c1fc7d7-24a9-446c-bd58-bf0cfcd1c29c,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,7/03/2018,Accurate to day,NA,NA,NA,NA,0.6,100,NA,0.7,0.5,0.6,0.6,0.6,0.6,0.6,0,0,0,25,0,65,0,0,5,5,0,-35.21971598,149.6280599
adc8b8ac-ddb7-4334-bdf0-61a52a921894,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,aa8a47eb-15b5-43d2-a45b-ff9888197cbc,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,1/07/2018,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.3,100,NA,0.4,0.2,0.2,0.1,0.1,0.6,0.8,10,0,0,50,0,20,0,0,20,0,0,-37.9075528,146.9606674
ae5dbd4c-77a4-49c1-b320-ff013340fba3,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,71c0c72e-4d33-4d24-b179-1b1fe40658f0,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,24,9/11/2018,5/06/2017,Accurate to day,NA,NA,16/06/2017,Accurate to day,0.8,100,Bull Paddock Exclosure 45 years Kidman Springs Vertosol grassland. Kidman Land Unit 4a,0.95,0.7,0.8,0.95,1,0.9,1,2,0,0,18,0,0,40,40,0,0,0,-16.1091149,130.9496498
aee56a04-efb8-47a0-af0a-c14ab82adc0d,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,350053d1-3b1c-41a8-8be1-208c34d87680,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,27/01/2012,Accurate to day,NA,NA,NA,NA,0.8,NA,NA,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,-36.40574802,148.3174896
af75b983-173b-40c0-8778-02ff6a97f13e,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,ee64f795-7031-4370-8a7b-d0e910fff93a,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,18,2/11/2018,1/11/2004,Accurate to month,NA,NA,30/11/2005,Accurate to month,0.95,100,NA,1,0.9,0.95,0.9,0.95,0.95,0.9,20,0,0,0,0,60,0,0,10,10,0,-35.12417595,149.1145834
af848acb-291b-42ab-be93-d04cdd76625e,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,0b77b57b-9cf6-4698-9648-fb317a2def54,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,4/11/2015,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.1,100,NA,0.2,0,0.1,0.1,0,0.2,0,0,0,0,0,0,100,0,0,0,0,0,-37.39910681,144.552269
aff78b62-5f1c-4468-b88a-1a1c9e315a8b,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,c509f392-f562-43cd-ae65-b1922408f898,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,20,9/11/2018,8/11/2009,Accurate to year,NA,NA,8/11/2009,Accurate to year,0.5,100,NA,0.6,0.4,0.5,0.5,0.6,0.5,0.5,40,10,0,10,0,0,0,10,0,30,0,-36.93824301,143.7794548
b01be0a9-c64a-48d0-abb0-f8aef579102c,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,ae548bcc-c4bb-410a-8cfb-d505755b3b90,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,4,3/10/2018,16/06/2018,Accurate to month,NA,NA,NA,Accurate to year,0.95,100,Low shrubby porcupine grass woodland on granite hillside,1,0.9,1,1,1,0.95,1,0,0,0,0,0,100,0,0,0,0,0,-17.48866646,145.0067664
b07c58b0-de46-4bde-a498-2cf21d8f363b,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,8d93e554-f1e7-4ce7-a90b-668c2a3f8b52,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,20,9/11/2018,8/07/2005,Accurate to year,NA,NA,8/07/2005,Accurate to year,0.6,100,NA,0.7,0.5,0.5,0.7,0.5,0.6,0.4,30,20,10,30,0,0,0,0,0,0,10,-34.2066913,141.4554977
b0d1ca39-b32e-41ff-9086-2645b5c1a3a1,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,c7595ad0-6af4-42b7-97a3-75d58c644f1a,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,1/06/2016,Accurate to month,NA,NA,NA,NA,0.9,NA,NA,0.9,0.8,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,-34.70373644,150.2880764
b1b7023e-f250-42ea-bfdc-ab2d85efb7fc,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,64428262-f6a5-4306-81fc-a15ec249376a,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,6/11/2018,13/10/2011,Accurate to day,NA,NA,13/10/2011,Accurate to day,0.2,100,"Recently burnt with only a few small drainage depressions remaining unburnt. Regrowth in the grass layer not as yet in Acacia victoriae though not all were burnt in the fire. Grazing impact low.

Acacia victoriae sparse shrubland with understratum of Cenchrus ciliaris.",0.3,0.05,0.3,0.1,0.1,0.1,0.4,80,0,0,0,0,0,20,0,0,0,0,-23.93019071,133.4159946
b37ecad7-42f1-4ae7-bb9f-c53fe15ff66d,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,68312201-7701-489f-8f7e-760d56874903,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,20,9/11/2018,9/11/2014,Accurate to year,NA,NA,9/11/2014,NA,0.3,100,NA,0.4,0.1,0.3,0.2,0.3,0.2,0.2,40,0,0,30,0,0,0,0,30,0,0,-38.17564244,143.5412908
b56223df-5107-4589-b654-f73fb22d34ff,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,63fc36cf-90a4-4e7c-9530-3070991f69e8,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,20,9/11/2018,6/06/2014,Accurate to year,NA,NA,6/06/2014,Accurate to year,0.7,100,NA,0.8,0.5,0.7,0.7,0.2,0.8,0.2,10,10,0,0,0,60,20,0,0,0,0,-37.472789,145.7929945
b5684e47-6142-4b00-a099-718cd09f1ec7,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,edda9939-1896-4b4d-9eac-488f26c3cebb,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,21,31/10/2018,11/03/2018,Accurate to day,NA,NA,NA,NA,0.8,NA,NA,0.9,0.7,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0,0,0,0,-36.30761332,150.0234175
b57e87eb-e21e-4c94-b32b-cd7019201895,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,be342506-c2b7-41ae-94c6-7697a51c03d8,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,28,8/11/2018,10/10/2007,Accurate to year,NA,NA,10/11/2016,Accurate to month,0.9,100,"Ex water reserve, intermittent grazing history, salmon gum and york gum woodland, excellent overstorey, good understorey with some weeds",0.95,0.8,0.9,0.9,0.9,0.9,1,80,20,0,0,0,0,0,0,0,0,0,-31.1787598,117.4539535
b59a417a-5648-444f-b86b-c9960c632fe5,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,85c55a77-c9ae-4bd4-b274-f70ab1b83727,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,25,24/10/2018,31/08/2016,Accurate to day,NA,NA,31/08/2016,Accurate to day,0.6,100,This site is 50 m long by 20 m wide.,0.7,0.5,0.9,0.8,0.7,0.8,0.8,15,0,35,20,0,0,20,10,0,0,0,-34.80709265,142.3561154
b5ad1122-e0f1-48e6-82fb-7bf7537c196d,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,a83c08f8-66a4-4611-b25f-e69caaa1dbf9,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,5/11/2016,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.6,100,NA,0.8,0.5,0.5,0.6,0.9,0.5,0.9,100,0,0,0,0,0,0,0,0,0,0,-36.55964419,141.622771
b5e37f5b-be58-41c7-a7b4-d47750603939,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,b2681db5-c9ad-43b1-82f4-e0216322842e,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,28,8/11/2018,20/09/2014,Accurate to year,NA,NA,20/09/2017,Accurate to year,0.9,100,"Mature york gum woodland remnant with diverse native understorey and some exotic plants, in mosaic of other veg types",0.9,0.7,0.9,0.9,0.9,0.8,0.9,70,0,10,0,0,10,0,0,10,0,0,-31.9075367,117.0460861
b738d46f-de1e-4142-ae03-9b946fc75e9c,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,5f94ce1a-c2ec-48de-baa6-3d127a023b0c,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,29/10/2018,14/08/2018,Accurate to day,NA,NA,14/08/2018,Accurate to day,0.95,100,Eucayptus cladocalyx woodland on ridgeline with dense mid story of regenerating Acacia continua. Burnt in Jan 2014.,1,0.8,1,1,0.9,0.95,1,90,0,5,0,0,0,5,0,0,0,0,-33.08546504,138.1633437
b7ace7c5-422f-4001-8e11-24b1d5f7f03f,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,45db831f-74c7-4f9c-910c-15c3fa4f3eb6,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,2/11/2018,1/04/2018,Accurate to day,NA,NA,2/11/2018,Accurate to day,0.6,100,NA,0.8,0.3,0.4,0.8,0.9,0.6,1,30,0,0,45,0,10,0,0,10,0,5,-38.52296573,146.9788433
b9278976-3a36-4786-852b-c978569629d1,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,e27c1495-ea9b-4ca2-b751-2c06bf4fd214,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,28,4/11/2018,4/11/2018,Accurate to day,NA,NA,4/11/2018,Accurate to day,0.7,100,"Bala TSR. Relatively good condition intermittently grazed TSR with some tree thinning, resulting in moderate native groundlayer condition (exotic annuals with a diversity of natives including patchy native grass swards) and moderate to good overstorey and habitat values.",0.8,0.6,0.7,0.8,0.8,0.6,0.8,50,0,0,10,0,20,10,0,0,10,0,-34.3446231,148.8643169
b92c5ae1-dd59-4301-82d0-117dae77fb0f,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,3fa6287a-9fe6-488a-aea2-4d735e1546c0,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,14,6/11/2018,20/01/2015,Accurate to day,NA,NA,20/01/2015,Accurate to day,0.9,NA,Lake bed surrounded by Mallee dominated sand dunes. Closest Mallee are 5m from the north west corner. Homogeneous plot extends >70m but scalded area in north west corner where water runs in from the main bed of the lake to the north. No signs of fire. No weeds. No Grazing impact was evident. Just to the south of the plot is an old fence line. Roadway at closest is 20m from the western edge of the site. No slope.,1,0.8,0.9,0.9,0.8,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,-34.98059035,141.6110337
bc64e88b-9bd5-4adc-bdb9-080c77b4d075,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,6eb54871-6a4b-4609-addf-f27eb9f815f1,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,26,4/09/2018,4/09/2015,Accurate to day,NA,NA,4/09/2018,Accurate to day,0.9,NA,NA,0.95,0.8,0.9,0.8,0.6,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-37.81470852,143.6543995
bc78a0e3-03ae-4c19-aacb-d02a55a29c0a,405fdfe2-c22c-46c6-806d-cc7f644a0824,e0ce9fcc-77f2-4349-825f-9ea442c1c239,4b16deaa-aa76-4b32-bc96-834d136f4a0b,25b665a4-2f1c-4def-9791-8e0183b5d669,27/10/2016,NA,Assessment of the condition of sites,active,"Commonwealth Department of the Environment and Energy. (2018) Site Condition Assessment dataset download. Retrieved from https://biocollect.ala.org.au/bioActivity/projectRecords/405fdfe2-c22c-46c6-806d-cc7f644a0824. 12/11/2018, 09:47.",NA,NA,25,21/09/2018,11/09/2016,Accurate to day,NA,NA,11/09/2016,Accurate to day,0.4,100,This is a 20 m by 5 m wide site running parallel to the road within the road reserve.,0.5,0.3,0.3,0.3,0.2,0.3,0.3,60,0,10,10,0,0,0,0,10,10,0,-35.18595448,143.0191727
